0:-0,842448,0,000599,10,614128
0:-0,804128,-0,037722,10,652448
0:-0,765808,0,153880,10,844049
0:-0,804128,0,000599,10,614128
0:-0,919089,0,077239,10,767409
0:-1,072370,0,345482,10,652448
0:-1,302292,0,192200,10,614128
0:-1,302292,0,307161,10,575808
0:-1,110690,0,383802,10,805729
0:-0,689167,0,345482,10,575808
0:-0,191003,0,575403,10,767409
0:0,077239,0,460443,10,537487
0:0,345482,0,498763,10,537487
0:0,192200,0,613724,10,384206
0:0,153880,0,537083,10,422526
0:-0,459245,0,345482,10,001003
0:-0,919089,0,460443,10,192604
0:-0,842448,0,422122,10,115964
0:-0,957409,0,613724,10,115964
0:-0,842448,0,728685,10,575808
0:-0,459245,0,652044,10,614128
0:-0,076042,0,537083,10,422526
0:0,230521,0,422122,10,729089
0:-0,076042,0,613724,10,537487
0:-0,344284,0,613724,10,345885
0:-0,727487,0,383802,9,886042
0:-1,340612,0,537083,10,039323
0:-1,953737,0,345482,9,847721
0:-2,107018,0,843646,10,192604
0:-1,838776,0,575403,10,345885
0:-1,455573,0,805325,10,537487
0:-0,880768,0,881966,10,499166
0:-0,535886,0,690364,10,345885
0:-0,459245,0,843646,10,077643
0:-0,574206,0,805325,10,192604
0:-1,225651,0,728685,9,924362
0:-1,378932,1,073568,9,694440
0:-1,532214,0,996927,9,656120
0:-1,685495,1,035247,10,001003
0:-1,225651,1,380130,10,192604
0:-0,650847,1,150208,10,575808
0:-0,420925,1,418450,10,460847
0:-0,497565,1,495091,10,154284
0:-0,765808,1,571732,10,115964
0:-1,263972,1,495091,9,962683
0:-1,647175,1,610052,9,886042
0:-1,992057,1,801653,9,886042
0:-2,145339,1,763333,9,924362
0:-1,838776,1,954935,10,077643
0:-1,417253,1,610052,10,192604
0:-1,187331,1,763333,10,001003
0:-0,765808,2,069896,9,886042
0:-0,727487,2,299818,9,962683
0:-0,880768,2,108216,9,962683
0:-0,765808,2,031575,9,847721
0:-0,804128,2,338138,9,847721
0:-1,378932,2,338138,10,039323
0:-1,455573,2,338138,10,192604
0:-1,340612,2,338138,10,192604
0:-1,187331,2,223177,9,847721
0:-0,957409,1,954935,9,426198
0:-0,880768,2,453099,9,426198
0:-0,612526,2,261497,9,272917
0:-0,574206,2,529739,9,119636
0:-0,995729,2,376458,9,962683
0:-0,919089,2,338138,10,537487
0:-0,880768,2,223177,10,614128
0:-0,919089,2,108216,10,575808
0:-1,149011,2,261497,10,575808
0:-0,880768,2,146536,10,115964
0:-0,497565,2,338138,10,115964
0:-0,267643,2,376458,9,962683
